REF_DATE,GEO,DGUID,Type of fuel,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2014-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,130.0,,,,1
2014-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,133.2,,,,1
2014-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,134.2,,,,1
2014-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,137.4,,,,1
2014-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,134.6,,,,1
2014-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,128.1,,,,1
2014-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,126.2,,,,1
2014-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,120.8,,,,1
2014-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,111.0,,,,1
2014-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,97.9,,,,1
2015-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,88.6,,,,1
2015-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,98.2,,,,1
2015-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,103.9,,,,1
2015-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,103.1,,,,1
2015-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,109.8,,,,1
2015-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,115.6,,,,1
2015-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,119.0,,,,1
2015-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,110.6,,,,1
2015-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,101.7,,,,1
2015-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,98.2,,,,1
2015-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,100.5,,,,1
2015-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,96.0,,,,1
2016-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,86.9,,,,1
2016-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,85.1,,,,1
2016-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,90.6,,,,1
2016-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,99.8,,,,1
2016-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,104.5,,,,1
2016-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,104.9,,,,1
2016-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,100.9,,,,1
2016-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,99.3,,,,1
2016-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,98.8,,,,1
2016-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,103.7,,,,1
2016-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,99.0,,,,1
2016-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,102.3,,,,1
2017-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,110.8,,,,1
2017-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,105.3,,,,1
2017-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,97.6,,,,1
2017-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,115.6,,,,1
2017-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,112.3,,,,1
2017-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,106.3,,,,1
2017-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,104.3,,,,1
2017-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,104.5,,,,1
2017-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,117.9,,,,1
2017-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,114.9,,,,1
2017-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,121.9,,,,1
2017-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,120.6,,,,1
2018-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,124.4,,,,1
2018-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,119.6,,,,1
2018-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,125.8,,,,1
2018-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,133.6,,,,1
2018-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,136.9,,,,1
2018-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,128.2,,,,1
2018-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,129.5,,,,1
2018-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,127.4,,,,1
2018-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,123.1,,,,1
2018-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,118.1,,,,1
2018-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,106.4,,,,1
2018-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,99.7,,,,1
2019-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,96.5,,,,1
2019-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,96.1,,,,1
2019-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,110.9,,,,1
2019-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,125.8,,,,1
2019-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,127.8,,,,1
2019-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,119.1,,,,1
2019-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,125.4,,,,1
2019-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,117.8,,,,1
2019-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,116.2,,,,1
2019-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,115.2,,,,1
2019-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,113.6,,,,1
2019-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,113.1,,,,1
2020-01,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,111.6,,,,1
2020-02,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,108.4,,,,1
2020-03,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,84.3,,,,1
2020-04,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,78.3,,,,1
2020-05,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,90.7,,,,1
2020-06,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,99.4,,,,1
2020-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,103.7,,,,1
2020-08,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,103.3,,,,1
2020-09,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,101.1,,,,1
2020-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,100.1,,,,1
2020-11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,98.7,,,,1
2020-12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",2011S050535505,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735097,8.2,103.2,,,,1
1990-01,"Toronto, Ontario",2011S0503535,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735098,9.2,48.5,,,,1
1990-02,"Toronto, Ontario",2011S0503535,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735098,9.2,50.8,,,,1
1990-03,"Toronto, Ontario",2011S0503535,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735098,9.2,53.1,,,,1
1990-04,"Toronto, Ontario",2011S0503535,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735098,9.2,51.7,,,,1
1990-05,"Toronto, Ontario",2011S0503535,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735098,9.2,53.9,,,,1
1990-06,"Toronto, Ontario",2011S0503535,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735098,9.2,55.2,,,,1
1990-07,"Toronto, Ontario",2011S0503535,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735098,9.2,55.9,,,,1
1990-08,"Toronto, Ontario",2011S0503535,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735098,9.2,55.9,,,,1
1990-09,"Toronto, Ontario",2011S0503535,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735098,9.2,56.5,,,,1
1990-10,"Toronto, Ontario",2011S0503535,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735098,9.2,60.1,,,,1
1990-11,"Toronto, Ontario",2011S0503535,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735098,9.2,64.3,,,,1
1990-12,"Toronto, Ontario",2011S0503535,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735098,9.2,62.1,,,,1
1991-01,"Toronto, Ontario",2011S0503535,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735098,9.2,56.3,,,,1
1991-02,"Toronto, Ontario",2011S0503535,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735098,9.2,51.7,,,,1
1991-03,"Toronto, Ontario",2011S0503535,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735098,9.2,52.5,,,,1
1991-04,"Toronto, Ontario",2011S0503535,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735098,9.2,50.2,,,,1
1991-05,"Toronto, Ontario",2011S0503535,Regular unleaded gasoline at self service filling stations,Cents per litre,57,units,0,v735098,9.2,54.4,,,,1
